ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
13,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,159,7,15,G,15,G-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:04:14 +01:00,1,0,,178,294.8548,51.2306,126.6585,598.3324,104.3962,656.3873,88.1319,56.8864,108.0940,57.2481,105.4368,60.6281,125.6562,60.4229,23.5022,2.3885,67.0004,5.8274,0.681446,0.090725,1.225996,0.121669,1.476471,0.241828,381.1017,46.6656,1041.8232,109.5700,38.79,5.31,35436.62,7043.86,27515.51,7003.42,1600.0357,236.7473,1421.4932,244.8307,122.882241,28.619359
12,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,160,7,16,G,16,G-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:01:22 +01:00,1,0,,1003,268.7503,48.8987,11.1841,631.0914,-50.3424,634.1104,96.6157,57.1933,115.8309,57.4406,95.6812,56.4847,114.6649,56.5070,21.8981,2.4726,63.6983,5.9361,0.714649,0.099706,1.216018,0.111385,1.411339,0.238628,398.9091,51.8732,714.1607,135.7827,39.99,5.65,22616.93,4685.79,17015.06,3895.77,1132.7099,169.9201,1003.6603,153.3611,87.486962,26.581212
30,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,161,7,17,G,17,G-17,NT,0,10,Test,,0,0,uM,2023-02-09 15:58:30 +01:00,1,0,,943,242.9817,46.6514,112.2342,601.8212,-92.1935,618.8152,93.8444,57.4991,112.1001,57.4211,102.0124,58.1269,120.0915,58.1486,20.7233,2.2479,60.5526,5.6916,0.718643,0.093027,1.217143,0.117331,1.408888,0.219548,343.0537,41.2867,851.2632,154.1294,39.63,5.72,26152.26,5318.31,18392.72,4681.49,1256.0705,183.3822,1073.2195,178.3347,111.783312,32.481512
27,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,176,8,8,H,8,H-08,NT,0,1,Test,,0,0,uM,2023-02-09 16:27:08 +01:00,1,0,,509,259.3548,47.5631,-76.9204,637.8031,-48.8585,592.7826,96.7298,57.6413,115.5846,57.5495,98.3848,56.7265,117.0653,56.6994,21.8076,2.7389,62.4417,5.8570,0.700341,0.112286,1.209573,0.100234,1.460936,0.297809,401.2339,53.0673,666.8240,134.6141,39.90,5.75,20474.33,4567.36,15467.45,3368.91,1059.8856,169.1477,933.8017,137.7323,81.710822,24.162225
35,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,177,8,9,H,9,H-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:31:10 +01:00,1,0,,751,255.5178,53.7225,-40.1319,604.2967,-51.8707,604.0741,98.1520,58.0167,116.9421,58.2342,104.0409,56.3206,122.5116,56.3609,21.3848,2.5532,62.1911,6.2005,0.709692,0.106221,1.225443,0.119620,1.418559,0.252090,406.4154,56.7951,804.3654,136.1639,39.82,5.59,24296.96,4774.30,18041.85,4101.74,1204.8851,171.3935,1051.1511,156.6153,99.464714,29.639930
14,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,178,8,10,H,10,H-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:34:01 +01:00,1,0,,653,269.4826,53.2589,58.2025,638.1743,-45.1289,635.6413,95.8234,56.1399,115.4259,56.2152,101.7344,56.2178,121.2990,56.3047,23.1264,2.9414,65.7691,7.1942,0.645522,0.116300,1.301493,0.197765,1.548667,0.350152,434.6927,53.2171,809.9069,157.0032,39.11,5.77,26196.49,5909.58,19228.43,4946.92,1250.8897,203.0758,1093.9194,183.3351,101.592663,32.764360
26,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,179,8,11,H,11,H-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:36:53 +01:00,1,0,,453,260.6904,49.7125,-5.6466,576.6663,80.0875,617.0046,94.1451,58.2165,113.0858,58.4920,105.6269,58.4744,124.7551,58.5796,22.3713,2.8355,63.4884,6.0177,0.668575,0.117497,1.247851,0.123718,1.518807,0.334103,432.2113,50.9448,930.5968,148.8327,39.29,5.89,28968.60,5898.11,21818.22,5577.92,1363.5144,203.6526,1201.3315,211.6225,115.117234,32.439711
23,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,180,8,12,H,12,H-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:39:44 +01:00,1,0,,31,237.7957,99.3251,-305.3961,571.0544,-153.0024,624.7854,109.2535,49.9572,127.3158,50.9112,118.0656,51.4808,137.6575,52.3351,22.9594,4.6818,70.1681,15.5208,0.566861,0.143856,1.827327,0.754730,1.681978,0.437524,477.3259,54.9765,637.9313,215.0509,40.13,6.68,19184.73,8209.04,14914.39,5117.07,1066.8074,315.0893,956.7327,247.9504,91.538054,45.867290
8,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,181,8,13,H,13,H-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:42:35 +01:00,1,0,,500,266.9806,46.3608,69.6277,630.0223,-51.0844,604.9853,97.2218,57.7154,116.2579,57.9703,101.9797,58.9995,121.2848,59.0636,22.3837,2.7394,63.7666,5.8739,0.686716,0.120159,1.225083,0.114443,1.493516,0.340513,438.2524,55.0986,904.2368,165.1713,39.31,5.79,30203.87,7392.07,22687.72,6890.66,1413.7694,272.5249,1234.4479,259.8859,115.798413,31.790429
22,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,182,8,14,H,14,H-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:45:27 +01:00,1,0,,726,220.8421,49.5198,-42.9994,644.2566,-87.1863,625.7410,96.4527,57.1296,113.7426,57.3248,100.0228,55.6919,117.5543,55.7967,20.3166,2.7341,58.2056,6.5497,0.682168,0.111544,1.242670,0.137700,1.480206,0.309176,447.8086,61.9308,607.7256,120.1182,39.69,5.64,17466.64,3489.22,13664.75,2779.28,957.8206,139.4995,866.9163,121.3046,83.640088,27.869839
21,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,183,8,15,H,15,H-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:48:19 +01:00,1,0,,311,280.5430,51.8491,43.5897,618.5077,-119.9600,631.5627,92.9652,56.1330,112.5661,56.2205,101.6676,58.3332,121.4414,58.3752,23.2244,2.6887,65.7018,7.1341,0.666071,0.104567,1.241629,0.202409,1.522510,0.277634,412.4613,56.1768,954.0029,147.2506,40.17,5.89,32286.60,7294.19,24340.44,6550.58,1479.1783,253.6517,1297.0168,237.2800,117.775847,30.494507
32,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,184,8,16,H,16,H-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:51:10 +01:00,1,0,,680,255.1828,46.3830,74.7218,610.0968,-104.4047,634.0611,100.1425,56.9548,119.3774,57.0006,100.8624,54.6442,119.1298,54.8559,21.9696,2.6832,62.4654,5.6131,0.677949,0.110535,1.231577,0.103587,1.493331,0.309089,435.8081,56.2425,654.8420,112.6301,39.79,5.74,21114.96,3932.13,16642.43,3360.79,1069.9682,137.9937,971.5325,121.6798,85.774901,24.543824
58,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,185,8,17,H,17,H-17,NT,0,10,Test,,0,0,uM,2023-02-09 16:54:02 +01:00,1,0,,613,234.6090,47.1951,100.0661,601.8268,-49.9966,621.4356,100.3384,57.0471,118.4688,57.2019,100.9772,59.2562,118.6671,59.4643,20.7706,2.7156,59.7602,6.1946,0.694835,0.105078,1.228989,0.130562,1.456633,0.285113,389.0771,52.9540,643.0438,113.1529,40.22,5.72,20133.32,3917.14,15373.61,3084.73,1035.1278,141.0655,923.1130,123.9007,90.004322,28.168466
39,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,200,9,8,I,8,I-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:23:50 +01:00,1,0,,297,220.8770,54.0809,-124.2581,590.3266,-33.2252,598.3352,96.2208,59.8792,113.8353,59.9911,98.3140,56.1473,115.7928,56.3253,20.7170,3.0492,58.6018,6.6812,0.657753,0.119528,1.267157,0.164721,1.539044,0.345289,413.8970,56.0638,497.5653,84.6494,41.27,5.65,15403.63,2691.47,12879.01,2081.20,860.8132,107.5466,801.6431,94.7359,74.972704,27.007600
20,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,201,9,9,I,9,I-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:20:58 +01:00,1,0,,527,197.0663,40.7947,7.5062,604.6910,-151.3277,609.0353,99.3715,58.1368,116.0024,58.3667,101.5987,57.4833,118.4814,57.8796,19.8293,2.6394,56.3557,5.8948,0.641957,0.113314,1.307394,0.207116,1.567001,0.372933,432.5132,60.7165,618.6231,111.1137,40.85,5.88,20121.37,4134.66,16157.23,3323.93,1039.7627,147.1107,957.9127,137.8087,107.623641,36.257211
2,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,202,9,10,I,10,I-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:18:06 +01:00,1,0,,592,227.5306,57.3846,-48.5512,594.0725,-37.7615,617.9106,98.8234,57.1511,117.0299,57.2940,99.8164,56.0197,117.6945,56.2772,21.4304,3.2676,60.8560,7.5355,0.629533,0.113243,1.328380,0.172906,1.567191,0.366479,435.7358,65.1517,655.0538,146.4299,39.76,5.66,21959.26,4818.35,16922.99,3834.33,1105.9831,188.3847,988.8637,169.0861,104.252046,39.612038
31,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,203,9,11,I,11,I-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:15:15 +01:00,1,0,,744,209.1259,48.9547,-50.8317,631.9051,-158.8130,596.6677,97.7891,57.4351,114.8279,57.2439,100.4399,56.4561,117.4743,56.5119,19.8536,2.7685,57.1722,6.6450,0.675115,0.112198,1.270226,0.149564,1.484618,0.329213,413.6215,58.7915,789.4979,166.9879,40.60,5.69,24663.20,5631.93,19334.62,4615.87,1224.6502,209.3054,1101.6424,196.2923,125.051420,42.885608
44,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,204,9,12,I,12,I-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:12:23 +01:00,1,0,,40,141.3685,56.7181,-7.6352,719.6472,-109.0632,683.1452,104.4027,67.9983,119.6807,69.0403,95.5958,57.9132,111.2267,58.5092,19.0285,3.5297,61.0036,12.4515,0.489674,0.136669,2.337884,1.066655,1.732321,0.521923,432.9241,70.1764,532.3505,150.1481,38.40,5.50,13883.34,3837.82,12107.63,3354.26,844.4749,193.9758,789.0312,168.4758,116.468073,60.942805
59,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,205,9,13,I,13,I-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:09:31 +01:00,1,0,,1192,212.2357,45.8721,56.6680,611.4742,-110.7813,617.0496,99.4621,57.4350,116.6030,57.4655,101.8548,57.3019,118.9212,57.3265,19.6791,2.5196,57.4068,6.0269,0.695391,0.098889,1.257548,0.126277,1.436107,0.252330,389.6997,51.3754,876.3870,159.1462,40.74,5.63,28433.38,5563.40,21489.43,4663.01,1352.9730,204.1982,1191.1746,192.4582,140.866798,44.045523
49,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,206,9,14,I,14,I-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 17:06:39 +01:00,1,0,,1004,198.9304,50.3147,-12.0872,628.0687,-54.9172,612.7221,99.2657,57.2934,115.8230,57.4755,101.9281,56.8431,118.5860,56.9102,19.2770,2.6206,55.8975,6.9350,0.675753,0.103032,1.281739,0.169815,1.483026,0.279242,414.1155,62.3677,540.6644,118.7635,40.22,5.74,16468.81,3314.53,13077.82,2669.43,906.0739,139.1857,821.6678,122.7434,90.112529,36.919515
52,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,207,9,15,I,15,I-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 17:03:48 +01:00,1,0,,532,222.3744,47.2155,16.9559,638.2998,-68.9012,619.7014,95.1891,56.0312,112.9439,56.3053,102.7962,58.0796,120.5490,58.3796,21.0999,2.8667,59.3884,7.4266,0.640553,0.111736,1.283243,0.190117,1.583410,0.359605,400.8771,54.7149,835.9512,165.0536,40.32,5.72,28304.49,5932.19,21357.02,5029.54,1344.1927,216.0404,1184.3351,210.9190,132.867270,39.774730
48,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,208,9,16,I,16,I-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 17:00:56 +01:00,1,0,,799,217.2785,50.0867,34.3542,622.4966,-89.3708,614.4978,98.3267,58.7804,115.5735,58.9244,101.9340,56.5238,119.2040,56.7179,19.8294,2.6265,57.9380,6.3736,0.699349,0.101983,1.256424,0.157468,1.422166,0.243974,394.3890,54.0999,530.5372,86.8686,40.72,5.64,17075.89,2734.73,14217.11,2294.60,921.3893,108.8388,864.0958,102.8256,83.482053,26.696737
