ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
9,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,181,8,13,H,13,H-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:42:35 +01:00,1,0,,397,179.3135,48.6780,-94.9399,658.3842,-170.6851,644.2646,101.2384,57.9646,117.0979,58.2970,99.8763,59.4182,115.5650,59.3565,18.6514,3.2018,53.0957,6.9647,0.651010,0.114851,1.300461,0.235419,1.523409,0.330038,417.3821,52.8874,751.3001,164.7042,6.95,2.44,28255.94,10035.77,23825.77,11402.47,1238.0443,273.6220,1175.7234,324.4897,172.789106,90.968538
22,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,182,8,14,H,14,H-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:45:27 +01:00,1,0,,155,137.3612,56.1592,-12.7570,587.4181,-275.6099,574.6811,103.6422,58.5598,117.3315,58.1796,107.4090,64.3329,121.4814,64.2389,16.3344,3.5696,47.4554,10.2611,0.633260,0.121443,1.388266,0.317623,1.526899,0.359105,451.9469,98.4960,522.9958,139.2516,7.10,2.42,15593.91,5051.14,13702.02,4792.49,862.7213,150.8475,847.0266,156.4718,135.268757,75.934616
21,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,183,8,15,H,15,H-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:48:19 +01:00,1,0,,278,188.8583,56.6271,13.8560,679.4570,-146.3464,591.5656,103.7037,54.9584,120.0079,54.9869,91.0211,55.6247,107.1474,55.6635,19.3049,3.3116,54.3266,7.8317,0.635177,0.110963,1.294077,0.153366,1.574179,0.353532,397.3278,59.1767,792.8087,161.0059,6.70,2.58,31162.33,12268.79,26991.94,14565.08,1315.2619,310.2915,1252.2561,379.3132,183.032070,93.638338
32,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,184,8,16,H,16,H-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:51:10 +01:00,1,0,,215,165.5498,54.8394,-47.4457,605.8724,-348.3170,536.5237,102.7330,57.0382,118.1389,56.6401,97.7082,60.8891,112.6451,60.6720,17.8962,3.3555,51.3208,8.2707,0.645882,0.127668,1.328907,0.212556,1.532717,0.376236,423.2020,65.2837,559.0463,133.0331,6.71,2.65,19318.20,6035.49,17240.87,6361.70,973.1688,183.7327,947.3772,192.3443,133.555130,72.786218
58,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,185,8,17,H,17,H-17,NT,0,10,Test,,0,0,uM,2023-02-09 16:54:02 +01:00,1,0,,59,138.5624,73.2119,-20.8698,655.5184,-194.1939,578.3649,99.4225,63.7168,112.8380,63.3224,112.9311,56.2007,126.7411,56.0267,16.1203,4.3181,46.2995,11.2959,0.634145,0.124145,1.355137,0.191448,1.553596,0.407995,383.1351,106.6823,586.1144,171.9659,6.83,2.42,20154.00,7128.12,17712.00,7047.34,1015.6960,222.6034,975.2163,223.7184,199.742169,141.503963
39,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,200,9,8,I,8,I-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:23:50 +01:00,1,0,,21,178.1602,78.3056,-269.2895,611.9416,-226.8324,667.3024,108.7628,56.0007,124.6706,56.9677,98.2073,76.9985,113.1914,78.6470,18.0870,3.7697,53.2270,9.0232,0.654037,0.149073,1.462186,0.614211,1.507335,0.397195,406.4843,82.2269,395.3927,71.7451,6.62,2.78,13523.17,5309.42,12150.76,4615.50,752.4847,180.5026,755.2018,198.3047,94.790902,67.698160
20,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,201,9,9,I,9,I-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:20:58 +01:00,1,0,,66,126.5220,67.6951,-91.1829,690.1176,-230.6798,756.3219,110.8367,55.0296,124.5078,55.9107,99.2114,60.8825,112.0351,60.9474,15.7891,4.9160,45.7537,13.4121,0.610257,0.114863,1.442039,0.281786,1.568186,0.439154,401.3821,83.3812,470.1091,124.2230,6.24,2.76,16634.21,6429.74,14888.78,5149.28,872.4196,227.7898,842.3574,206.6909,176.759421,122.263455
2,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,202,9,10,I,10,I-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:18:06 +01:00,1,0,,116,162.2175,68.1275,-226.0263,645.7035,-115.2858,690.4702,100.0739,59.0277,114.9767,59.0803,98.0153,60.7394,113.3547,61.2157,18.2697,4.4047,51.6635,11.3715,0.594977,0.100534,1.396580,0.193403,1.617166,0.425855,398.3428,83.5315,488.0734,147.2193,6.66,2.66,18043.28,6863.46,16201.69,6951.01,892.9101,204.1567,864.0650,202.8328,144.041291,111.199345
31,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,203,9,11,I,11,I-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:15:15 +01:00,1,0,,56,131.1589,75.8750,-128.5306,519.2623,-183.5500,587.2545,106.1939,58.5457,119.2350,58.9150,97.8596,56.7333,111.3684,57.2226,15.8141,4.5551,45.1608,11.7421,0.624516,0.123741,1.375602,0.246677,1.576799,0.415490,406.0804,99.9613,728.1622,219.8252,7.77,2.28,22783.19,8308.82,19741.13,7800.35,1126.4945,280.9537,1078.8422,293.3957,229.308615,138.732289
44,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,204,9,12,I,12,I-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:12:23 +01:00,1,0,,475,134.8857,67.0615,-49.0798,663.9093,-28.4169,635.3682,100.0925,57.2925,114.9741,57.2604,103.0864,59.8912,117.4835,59.7537,17.2793,4.6448,55.4106,16.8932,0.549857,0.122478,1.971298,0.677503,1.580320,0.415500,574.5226,125.3275,315.6047,113.1780,2.75,2.28,9360.28,5108.83,8806.74,4392.36,590.9668,215.7525,578.6628,201.8846,96.651178,99.635023
59,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,205,9,13,I,13,I-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:09:31 +01:00,1,0,,82,124.7945,64.2635,77.9708,645.5226,-49.9163,649.6597,88.5385,61.7373,101.4489,61.4869,112.5892,64.6562,125.5745,65.0230,15.2207,4.0489,44.2528,11.2871,0.647074,0.109735,1.350777,0.195557,1.497691,0.305810,381.1138,71.1742,802.4777,208.6886,7.30,2.42,27410.57,9567.50,23195.02,10292.89,1254.3903,272.6406,1179.3458,326.2852,283.544787,190.212993
49,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,206,9,14,I,14,I-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 17:06:39 +01:00,1,0,,188,135.9737,61.2682,103.6825,627.0542,-79.4995,637.8453,93.0681,57.9623,106.6697,58.0845,109.2055,59.4029,123.0186,58.7598,16.0755,3.4456,46.9534,9.7644,0.637051,0.119665,1.392847,0.260354,1.526410,0.427470,413.1190,97.9103,432.5694,123.0346,6.29,2.64,13880.85,4888.52,12653.89,4876.39,767.5380,158.4403,755.3896,170.3244,127.684052,80.528594
52,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,207,9,15,I,15,I-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 17:03:48 +01:00,1,0,,119,154.9363,57.5323,-70.3199,646.3641,-65.5301,666.6931,118.7005,56.8659,133.9267,57.1948,109.0780,56.5567,123.6358,56.2324,17.9026,3.6951,50.9215,8.9830,0.596352,0.117826,1.437740,0.345402,1.635165,0.415710,386.4930,95.2997,658.6889,207.2831,6.48,2.75,23401.56,12301.31,20471.37,11935.55,1096.9994,319.3264,1047.7819,347.7853,198.961191,230.861043
48,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,208,9,16,I,16,I-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 17:00:56 +01:00,1,0,,85,122.7442,64.1431,-176.6825,663.1135,-341.7598,614.3553,97.2966,60.9746,109.9910,61.4566,108.1362,62.1881,121.1830,62.2821,14.9353,3.4055,44.2412,9.8609,0.650491,0.099076,1.379464,0.177965,1.440468,0.274866,390.3661,74.9740,462.7161,101.9474,7.25,2.28,15512.30,5172.26,13606.42,5038.48,831.5131,182.0177,814.3655,194.0190,165.256004,114.537887
46,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,209,9,17,I,17,I-17,NT,100,10,Test,,0,0,uM,2023-02-09 16:56:54 +01:00,1,0,,19,187.7528,64.3032,41.5515,560.5034,235.4361,515.5566,74.3219,55.5583,90.1856,54.8332,116.2868,52.3260,132.7460,54.5971,19.2815,3.8751,53.9446,9.3535,0.629143,0.129669,1.290154,0.127879,1.599487,0.391740,392.5581,83.9623,584.9029,145.0331,7.21,2.57,22758.88,7061.72,21429.34,7300.08,1062.2798,184.3375,1074.7846,183.3446,136.237491,63.183965
5,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,224,10,8,J,8,J-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:27:50 +01:00,1,0,,38,156.0605,79.8395,10.9566,584.5402,-48.8454,662.5402,100.9051,67.0978,115.5381,66.8666,106.6279,55.2151,121.1049,54.3274,17.3958,5.0170,49.3298,12.6775,0.616193,0.122194,1.380807,0.232804,1.593868,0.397256,376.7019,59.3115,508.0384,166.3417,7.24,2.01,18852.95,6516.22,16460.12,6570.62,923.1573,200.3071,903.3925,223.1665,161.475406,102.045640
36,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,225,10,9,J,9,J-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:30:42 +01:00,1,0,,52,129.2258,58.2249,-144.3229,636.4234,-73.6339,704.7250,95.9291,50.9810,109.0844,50.3473,98.4138,62.5810,111.7515,62.7867,15.3753,3.9188,45.4588,10.6602,0.659321,0.095823,1.360369,0.176628,1.420811,0.286657,365.1425,48.6469,468.4059,99.1026,7.17,2.63,16054.15,5101.21,14554.42,4984.44,870.0775,167.0606,850.8245,187.3911,154.729402,90.409554
42,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,226,10,10,J,10,J-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:33:34 +01:00,1,0,,104,150.3983,65.4469,44.5835,651.8934,-23.4682,654.0318,89.3867,59.9070,103.9356,59.2858,105.8266,48.7096,120.3693,47.4883,17.3128,4.0811,49.4885,10.4364,0.612145,0.113373,1.387667,0.190903,1.558644,0.353405,387.0215,77.2594,486.1995,150.2694,6.93,2.50,17095.10,6619.03,15268.47,6852.12,874.0584,205.8842,851.4168,232.5784,139.624124,87.208718
29,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,227,10,11,J,11,J-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:36:25 +01:00,1,0,,39,130.8717,68.6444,38.6440,614.5902,223.9795,382.8793,104.6371,55.3540,118.3312,54.6410,102.2829,57.0302,114.9436,57.7014,15.8635,4.8017,44.8300,12.3017,0.625554,0.126467,1.347176,0.259748,1.562818,0.352308,457.6042,119.1969,750.5782,194.9586,6.92,2.26,27800.10,10249.03,25341.09,11559.69,1235.7218,265.6152,1222.7906,317.2712,276.163925,162.649012
28,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,228,10,12,J,12,J-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:39:17 +01:00,1,0,,275,138.5030,70.7135,-6.5345,630.3016,-47.6479,613.9740,95.5772,56.1375,111.1306,56.4194,97.4703,58.5216,112.0472,58.6446,18.1117,5.2132,57.5700,18.9967,0.520261,0.122588,2.053296,0.682134,1.681199,0.523075,554.5010,115.4382,263.9677,79.5166,2.53,2.16,8371.41,4351.41,7999.66,4232.58,530.6754,176.4984,521.6503,173.3020,80.599698,71.437861
56,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,229,10,13,J,13,J-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:42:08 +01:00,1,0,,25,108.5187,70.5844,150.4754,672.6964,43.5914,719.0426,116.8228,54.1781,128.4956,53.9900,114.9305,60.8260,126.9051,62.3113,14.5539,5.4560,40.6509,13.5717,0.597044,0.091423,1.360325,0.134105,1.560053,0.317802,437.3981,96.5784,679.1000,230.9660,6.68,2.64,20479.70,9092.82,19746.20,10451.88,1051.4863,291.3646,1043.9068,340.3845,294.213889,276.331165
