ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
46,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,209,9,17,I,17,I-17,NT,100,10,Test,,0,0,uM,2023-02-09 16:56:54 +01:00,1,0,,254,185.1339,62.0967,-17.9709,613.6115,-38.9782,615.8401,96.0598,57.6396,111.7303,57.9929,111.2509,58.4132,127.2841,58.3102,18.3246,3.2128,53.4644,8.4763,0.682966,0.108906,1.287827,0.209454,1.433023,0.314054,385.0768,72.2288,638.9805,166.5186,23.58,5.12,20331.14,4999.47,16860.08,4780.64,1035.2264,181.7628,960.6533,174.7844,127.306229,65.477715
4,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,224,10,8,J,8,J-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:27:50 +01:00,1,0,,296,198.2794,60.9720,-42.3733,625.0613,-50.3756,677.0912,97.0930,56.2807,113.6891,56.1041,110.7064,57.1986,126.9169,57.3149,19.1162,3.3350,55.1563,8.2953,0.680964,0.111266,1.270929,0.193488,1.461393,0.303056,403.1305,62.3464,536.2724,129.1459,22.18,5.26,18119.74,4166.37,15331.55,3956.37,944.3632,149.0855,898.7394,147.5964,104.457075,56.215603
36,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,225,10,9,J,9,J-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:30:42 +01:00,1,0,,408,183.0833,54.3015,-183.1506,626.4211,-133.8288,669.2593,98.9257,59.4181,115.1365,59.7908,99.0094,59.8758,114.7245,60.0037,18.5437,3.2470,54.1873,8.4782,0.665182,0.101203,1.318960,0.164935,1.454910,0.287410,403.7976,58.7115,552.0270,126.3105,22.53,5.47,19209.29,4822.10,15854.95,4303.45,981.5899,163.7098,922.9059,155.9929,118.702556,60.295354
42,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,226,10,10,J,10,J-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:33:34 +01:00,1,0,,632,189.2867,55.5853,15.5644,633.5385,-25.2491,646.1439,100.9210,55.4118,117.1380,55.6910,98.3320,54.0961,115.0453,54.1340,19.5866,3.3174,55.7109,8.0493,0.622669,0.114289,1.350854,0.189490,1.585576,0.385423,425.8843,66.3055,576.0719,141.7051,21.58,5.51,19599.71,4919.30,16052.51,4218.60,1000.1908,176.8104,935.1560,168.5640,117.081879,61.575120
29,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,227,10,11,J,11,J-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:36:25 +01:00,1,0,,328,165.7479,53.0453,12.8844,593.8490,62.4818,571.3901,101.8136,58.7249,117.0235,58.6116,108.0576,58.9410,123.3604,58.9765,18.0577,3.1977,51.4723,7.6509,0.634148,0.109232,1.329494,0.173166,1.540270,0.336111,444.3733,58.0937,779.3588,161.3390,22.63,5.48,26027.27,6639.61,21054.73,6723.04,1224.3103,203.7912,1138.6052,225.9302,176.245579,81.124602
28,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,228,10,12,J,12,J-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:39:17 +01:00,1,0,,58,136.0160,72.9741,101.6000,685.6293,-65.9902,620.3985,89.3293,56.8249,104.5330,57.5445,99.5983,56.8698,113.7486,56.7475,17.6705,4.8122,56.6908,17.3071,0.528731,0.131867,2.126116,0.901496,1.601916,0.415084,438.6907,80.7655,422.9800,162.9330,19.62,5.58,12134.27,4388.70,10431.12,4022.21,738.8179,219.9371,689.9913,207.7128,122.222753,104.838313
56,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,229,10,13,J,13,J-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:42:08 +01:00,1,0,,307,170.3875,62.2275,-11.3670,597.7635,-31.8925,647.2061,102.5605,57.6312,117.9013,57.9942,99.9345,59.4944,115.3828,59.5399,18.1195,3.6981,52.2170,9.3695,0.641452,0.105391,1.349903,0.345231,1.504754,0.302542,432.0058,60.4722,678.7753,159.5501,22.76,5.47,22794.39,6366.54,18691.09,5987.32,1122.2308,208.3753,1041.6273,214.0306,157.579085,84.523514
37,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,230,10,14,J,14,J-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 17:45:00 +01:00,1,0,,718,160.4048,46.6125,-37.6198,646.4478,-34.7565,653.9527,97.7616,57.2970,112.5464,57.6426,100.4474,57.6061,115.5353,57.9271,17.5330,2.8702,50.2554,7.2532,0.658393,0.118796,1.295809,0.198808,1.509841,0.359566,483.5797,68.4086,386.5198,68.3844,20.52,5.74,12029.29,2270.35,10200.32,2030.45,711.4564,94.1280,676.9227,93.2795,83.625459,36.908759
7,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,231,10,15,J,15,J-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 17:47:51 +01:00,1,0,,299,186.6519,53.7801,-59.8295,674.7258,46.0149,694.3932,105.9544,55.5395,121.8585,55.6229,96.6447,57.5822,112.9806,57.7594,19.1669,3.3870,54.3037,7.8646,0.640767,0.109933,1.302082,0.165010,1.541332,0.333117,418.1826,72.6089,593.5961,155.2682,22.52,5.61,19888.67,5790.82,15841.51,4195.91,1013.3435,198.0238,931.0959,178.0275,123.639072,74.986535
34,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,232,10,16,J,16,J-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 17:50:43 +01:00,1,0,,400,179.5577,58.7357,-18.8508,646.8388,69.6309,629.6079,100.3595,60.2752,116.3333,60.7259,108.0911,59.9154,123.5992,60.2325,18.4689,3.4029,53.3168,8.4419,0.653897,0.110056,1.319855,0.200500,1.475642,0.297633,434.2727,62.7418,427.9838,73.6082,22.27,5.38,14175.77,3067.21,12505.01,2947.87,793.0946,111.6460,773.9644,115.6746,91.162490,46.676249
43,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,233,10,17,J,17,J-17,NT,100,10,Test,,0,0,uM,2023-02-09 17:53:35 +01:00,1,0,,311,205.0755,61.3732,-1.2753,603.9081,17.6092,609.6006,111.2775,55.0400,127.8607,55.2246,103.3436,57.3274,120.3662,57.5206,19.5925,3.2987,56.4646,8.2744,0.667136,0.101669,1.296112,0.342468,1.483011,0.275808,392.8992,75.5486,550.3370,136.2410,22.80,4.94,18543.90,4762.74,15668.64,4617.99,962.7405,170.9838,910.4463,174.1242,103.124520,56.340012
33,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,248,11,8,K,8,K-08,NT,100,1,Test,,0,0,uM,2023-02-09 18:23:22 +01:00,1,0,,173,201.3647,60.3435,119.0480,672.4655,-9.5981,611.1363,102.3280,56.7147,118.8679,56.5009,105.8954,60.6381,122.5960,60.2390,19.2140,2.9902,56.2270,7.9568,0.680991,0.115764,1.306752,0.255418,1.444645,0.276252,391.8597,60.5381,480.3981,107.1490,22.18,5.52,15658.10,3558.29,13332.40,3186.72,859.9526,136.5546,826.6780,135.6425,89.060262,45.793023
40,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,249,11,9,K,9,K-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 18:20:31 +01:00,1,0,,280,171.1314,66.7885,-160.1975,585.5142,-154.4159,609.4618,110.3123,57.8221,125.6257,57.8792,116.3177,59.6140,131.6662,59.7964,17.8346,3.6146,52.3316,9.6142,0.656376,0.101835,1.361041,0.277419,1.462681,0.258566,382.3317,48.3025,476.6992,96.9700,22.27,5.26,15977.10,3465.80,13451.85,2864.67,869.7039,128.2174,827.9210,115.1434,113.925813,66.077422
47,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,250,11,10,K,10,K-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 18:17:39 +01:00,1,0,,427,206.9804,69.3284,13.2363,632.6179,-162.5942,613.2145,103.6094,56.3320,120.5543,56.1080,103.0431,58.1850,120.0087,58.4237,19.8825,3.9303,57.6632,9.3468,0.651267,0.098445,1.336350,0.183159,1.483630,0.288756,382.2404,55.4209,473.4434,106.4062,22.15,5.54,17409.21,3955.17,14354.75,3766.09,894.8694,138.9444,845.8171,147.7606,97.224241,49.277903
51,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,251,11,11,K,11,K-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 18:14:47 +01:00,1,0,,294,171.8833,70.5005,-106.4822,555.5279,-88.6260,652.3365,111.7072,58.6947,126.6833,58.4205,111.4694,57.6359,126.7456,57.7736,17.4620,3.8320,51.6252,10.8925,0.685856,0.103453,1.310196,0.192396,1.400150,0.245384,388.6234,51.8323,682.5177,157.8760,22.73,5.23,24036.68,6001.61,18954.77,6191.29,1145.6413,188.0881,1037.5536,206.8007,174.203880,119.267473
18,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,252,11,12,K,12,K-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 18:11:55 +01:00,1,0,,118,129.3062,79.0202,-109.3531,635.6147,-68.6622,671.8870,96.1951,59.2523,110.6106,58.9821,87.4947,54.3710,102.0051,54.9034,17.2824,4.8552,57.7915,19.1893,0.515631,0.142272,2.434812,1.171486,1.636044,0.458524,419.0402,101.3166,402.0948,90.8751,18.94,6.16,12152.47,5142.74,10422.46,4152.41,731.6351,231.5917,681.8845,181.4960,127.616965,74.802968
50,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,253,11,13,K,13,K-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 18:09:04 +01:00,1,0,,345,159.9379,74.5889,-92.6392,592.6377,-117.2508,594.9619,102.7183,59.2830,117.2952,59.5000,107.0644,60.2593,121.6910,60.0412,16.7990,3.7612,49.9877,10.5719,0.681577,0.101067,1.334942,0.189408,1.384844,0.220225,369.0732,48.6266,705.5734,144.2647,22.51,5.18,23917.21,5916.07,19465.32,6174.02,1159.7206,195.0952,1068.6698,225.0375,181.670914,90.950783
55,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,254,11,14,K,14,K-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 18:06:12 +01:00,1,0,,833,180.8554,51.6600,84.6976,592.5302,-94.9486,614.5840,103.5166,56.9171,119.2003,57.2428,103.7614,58.0653,119.3902,58.0589,17.9038,2.7096,52.8250,7.3204,0.704706,0.104219,1.271396,0.180190,1.393097,0.233485,422.1449,56.9427,387.8310,70.1014,21.67,5.52,13319.68,2487.04,11035.97,2371.55,746.4606,94.9399,710.2084,102.2355,82.029031,35.986865
10,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,255,11,15,K,15,K-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 18:03:20 +01:00,1,0,,201,195.0402,66.9652,-235.4583,579.8315,-134.6596,616.8527,106.9676,54.8302,123.4440,55.2699,97.9553,55.0984,114.0714,55.2089,19.0455,3.5856,55.5763,8.8364,0.661786,0.101287,1.333573,0.257052,1.455297,0.260208,372.8378,71.2533,644.6886,166.7077,22.09,5.50,22943.42,7244.26,18228.29,7037.41,1100.0864,221.2100,1003.0402,238.4587,135.882496,73.009642
53,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,256,11,16,K,16,K-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 18:00:29 +01:00,1,0,,531,180.4596,65.1684,15.3406,607.9053,-157.1061,616.8401,106.2158,58.5944,121.7473,58.6539,106.1431,60.9554,121.9172,61.0538,18.0171,3.2071,53.4996,9.2322,0.681833,0.105129,1.340322,0.344462,1.411748,0.229883,382.9524,45.6832,419.4635,70.4646,21.79,5.51,14518.21,2926.15,12633.35,2793.89,796.0000,106.3711,774.1655,111.9686,94.540892,50.043783
60,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,257,11,17,K,17,K-17,NT,100,10,Test,,0,0,uM,2023-02-09 17:57:37 +01:00,1,0,,235,196.6537,66.4732,3.9112,584.3054,-20.9048,560.5394,100.2674,56.5900,116.8206,56.7859,107.1422,59.7650,123.4684,59.6364,18.9847,3.5633,55.9293,9.6143,0.676210,0.107995,1.349518,0.383360,1.444924,0.261389,374.1627,72.7120,523.5668,122.1972,23.23,5.41,18254.24,4605.89,15193.15,4406.45,937.2826,160.3184,885.2752,175.4376,109.891528,64.983593
