ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
17,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,152,7,8,G,8,G-08,NT,0,1,Test,,0,0,uM,2023-02-09 16:24:16 +01:00,1,0,,2373,265.4579,69.7764,-60.2508,649.0695,-107.7078,641.7782,98.0763,56.9271,117.0300,56.8949,98.6973,57.2256,117.7331,57.2369,22.1498,3.4044,63.2235,8.2778,0.686075,0.114532,1.229225,0.121731,1.483921,0.308711,419.8322,57.0588,696.7845,142.1943,53.47,30.94,21032.32,4499.48,16121.12,3881.92,1086.1991,171.0156,964.2230,146.8603,86.475475,40.574797
8,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,153,7,9,G,9,G-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:21:25 +01:00,1,0,,2465,225.7778,64.2151,-47.5591,634.6940,-114.5007,622.3301,96.8759,57.3819,114.4187,57.4215,100.2285,57.1247,117.9201,57.0943,20.5409,3.3135,59.0280,8.4521,0.673356,0.111267,1.267841,0.148189,1.488256,0.309115,438.4316,55.6388,752.2234,160.6846,37.07,22.77,23191.01,6083.81,17891.48,5510.96,1159.8257,215.2049,1040.6129,200.8559,113.250463,55.200132
45,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,154,7,10,G,10,G-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:18:33 +01:00,1,0,,2480,230.5375,78.9675,0.8606,625.4704,-69.8712,629.6156,98.9524,57.6252,117.0564,57.7130,98.7368,57.0671,116.7639,57.2118,21.4266,4.2050,61.0182,10.5689,0.627075,0.115727,1.347370,0.204328,1.572423,0.378163,439.3314,60.3156,654.4238,155.1288,27.42,18.65,20969.97,5987.88,16541.05,5303.19,1057.9028,203.2310,971.0387,189.2995,104.715777,61.111367
38,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,155,7,11,G,11,G-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:15:41 +01:00,1,0,,2151,213.5579,61.8668,23.3105,613.5364,-32.0236,637.2128,99.2817,58.3436,116.4655,58.3350,101.0378,58.9055,118.3198,58.9102,20.4088,3.4599,57.5824,8.4339,0.647680,0.119420,1.280613,0.175538,1.564137,0.359644,451.9951,58.8640,870.2078,165.7135,25.22,16.73,28198.96,7668.81,22109.69,8120.33,1299.8207,234.1789,1184.0125,260.4299,147.390453,78.775366
16,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,156,7,12,G,12,G-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:12:49 +01:00,1,0,,664,127.5668,70.4181,-89.1625,694.7973,-174.5978,587.0606,101.8254,58.3221,116.3614,58.4779,104.3362,59.9566,118.3252,59.6544,17.2344,4.8160,54.9592,18.3848,0.517936,0.127737,2.093535,0.839453,1.677981,0.497334,560.3005,124.2555,341.4826,163.3466,7.02,16.55,8042.40,9533.55,7129.25,7943.21,475.5755,454.8446,452.3883,412.6334,71.313508,106.954338
11,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,157,7,13,G,13,G-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:09:58 +01:00,1,0,,2427,236.8479,63.8534,-8.4605,618.2141,-54.2883,609.5450,96.6887,57.8590,114.6861,57.8105,102.1949,58.5220,120.1437,58.5053,20.8919,3.2978,59.9795,8.2183,0.685685,0.109362,1.242013,0.138477,1.466207,0.294478,414.9903,50.1920,941.5883,144.8509,31.88,19.59,30791.71,7210.47,23408.37,7831.70,1409.0999,229.2250,1248.6653,252.7202,141.582306,63.903299
54,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,158,7,14,G,14,G-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:07:06 +01:00,1,0,,2846,223.2560,65.3096,17.7912,627.1251,-50.2752,623.2164,97.3324,57.2791,114.8352,57.3462,99.4556,58.0137,116.8867,58.1389,20.3240,3.2642,58.3662,8.4881,0.678404,0.112550,1.255932,0.158399,1.481897,0.309680,433.8882,59.4597,801.9300,168.0732,39.49,23.78,23994.72,5839.53,17876.88,5140.86,1198.1323,210.8586,1052.0034,192.6318,119.001508,57.235076
13,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,159,7,15,G,15,G-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:04:14 +01:00,1,0,,1402,237.3343,59.6780,64.8185,624.0198,-42.4289,629.9365,94.4224,57.9736,112.4628,58.1252,102.9606,58.4527,121.0365,58.5109,21.1758,3.0341,60.3718,7.4358,0.669674,0.106813,1.258055,0.182071,1.502512,0.289013,378.6739,48.6540,965.4250,148.3423,18.16,14.20,35860.73,11714.39,29522.12,13536.64,1524.7785,342.5492,1410.2526,405.9317,162.460149,77.588549
12,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,160,7,16,G,16,G-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:01:22 +01:00,1,0,,3469,248.5317,72.9719,5.2465,616.3822,-33.0949,632.1068,97.4009,57.9706,115.7532,58.0728,98.6026,56.8583,116.8033,56.8457,20.9569,3.2519,61.2070,8.8496,0.707105,0.106500,1.243628,0.166345,1.415499,0.267711,394.2687,52.4014,695.7498,142.6544,36.71,22.21,22418.07,5144.03,17453.92,4976.86,1115.5352,179.9853,1007.5284,172.2824,101.002483,51.909789
30,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,161,7,17,G,17,G-17,NT,0,10,Test,,0,0,uM,2023-02-09 15:58:30 +01:00,1,0,,3369,259.3607,70.4180,73.5723,615.0378,-81.3049,621.5552,96.8100,57.2883,115.4497,57.3290,100.8694,57.4939,119.4889,57.3856,21.2213,3.0759,62.1326,8.4447,0.722886,0.100753,1.217662,0.136057,1.395070,0.231053,349.6792,45.3029,868.0808,157.7181,50.29,28.52,26401.20,5948.66,18994.26,5656.15,1276.7647,205.2439,1101.7500,205.2571,112.286231,53.238451
