ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
39,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,200,9,8,I,8,I-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:23:50 +01:00,1,0,,1349,265.3299,72.1863,-124.5631,592.1706,-60.8591,582.5171,95.8800,57.8191,115.0295,57.9545,97.5849,57.2071,116.5864,57.2668,22.4883,3.5942,63.5680,8.4524,0.666726,0.120450,1.247279,0.152457,1.532799,0.339431,420.0117,58.8321,547.5879,117.0902,69.70,37.72,16487.97,3352.19,13521.76,2449.57,915.1536,144.4989,836.6583,117.8639,67.305161,27.132855
20,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,201,9,9,I,9,I-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:20:58 +01:00,1,0,,1955,219.8983,61.3290,-29.5439,601.2693,-134.2180,613.1463,99.9802,56.8156,117.4363,57.0274,96.6913,57.1133,114.2823,57.4051,20.6534,3.3188,58.7742,8.1168,0.651836,0.117541,1.292677,0.181778,1.551338,0.362736,437.9637,65.4708,665.7277,153.6721,56.08,30.29,21192.43,5088.25,16722.99,3839.86,1092.1055,202.0030,984.8345,167.8702,105.452700,48.874002
2,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,202,9,10,I,10,I-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:18:06 +01:00,1,0,,2296,242.6046,76.9062,-9.8323,616.8536,-21.3069,616.6867,97.5453,57.1499,116.0163,57.2921,96.9982,57.3784,115.4652,57.3750,21.9123,3.9909,62.2408,9.8990,0.633719,0.114484,1.324112,0.185014,1.561014,0.362967,431.5952,64.0083,666.2003,166.6904,50.80,31.74,21952.39,5364.37,16932.52,4122.12,1108.5971,214.2543,987.4080,181.0698,101.956040,51.429644
31,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,203,9,11,I,11,I-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:15:15 +01:00,1,0,,2981,239.1562,70.4915,-12.8912,617.4746,-112.1043,610.4172,98.1980,57.6414,116.2033,57.6620,100.6931,57.2712,118.7472,57.2116,20.8963,3.3916,60.2281,8.7382,0.687879,0.115234,1.249505,0.152737,1.465664,0.311825,412.1299,60.9488,817.8982,168.0868,59.20,31.39,25356.81,5551.86,19771.75,4681.26,1260.5304,215.3636,1122.1164,195.4810,117.336049,53.455325
44,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,204,9,12,I,12,I-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:12:23 +01:00,1,0,,686,146.2200,89.3349,-70.2962,668.6158,-98.7117,647.8939,97.0881,59.7707,112.0805,60.0812,106.9873,61.6853,121.8559,61.6367,17.6945,5.0863,56.8963,18.6056,0.548924,0.131886,2.018979,0.836860,1.599127,0.414092,485.8887,93.0327,365.4812,162.8443,20.50,36.33,8465.90,6744.49,7435.93,5656.54,522.8900,377.6628,496.3407,350.7786,76.333585,95.363834
59,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,205,9,13,I,13,I-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:09:31 +01:00,1,0,,3677,229.1573,68.2165,44.2130,615.8060,-153.8637,620.9301,98.9291,58.2476,116.5835,58.2526,101.9139,58.5459,119.4708,58.5093,20.2029,3.2606,59.0150,8.7007,0.701907,0.102256,1.250083,0.131359,1.422766,0.249967,386.1335,52.4100,890.5613,160.3272,52.33,26.00,28456.21,5781.85,21624.97,4994.94,1364.2407,214.4531,1195.9986,199.0617,138.524424,66.690821
49,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,206,9,14,I,14,I-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 17:06:39 +01:00,1,0,,3909,220.5925,69.6288,19.0493,619.7601,-65.8714,612.1733,98.6417,57.2974,115.8960,57.4529,99.7171,56.7926,117.0341,56.7577,19.9183,3.1902,58.0123,8.9164,0.691742,0.107002,1.263351,0.183971,1.447387,0.273076,412.0998,61.3394,560.4088,133.2461,56.28,34.77,16950.34,3715.75,13510.71,3011.89,928.7118,159.9222,839.5799,138.2533,86.611059,42.516729
52,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,207,9,15,I,15,I-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 17:03:48 +01:00,1,0,,1807,231.3322,64.0615,-18.4163,621.7935,-113.1023,609.3036,98.7120,57.0794,116.4662,57.1178,101.3771,57.3182,119.4246,57.3778,21.1893,3.2792,59.8857,8.3091,0.650691,0.107892,1.271885,0.172654,1.549876,0.322893,388.9193,57.5114,826.7451,179.2698,47.76,29.00,27566.10,6928.93,21107.53,5981.51,1317.6463,256.7239,1163.3518,242.8969,129.849611,68.914216
48,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,208,9,16,I,16,I-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 17:00:56 +01:00,1,0,,3392,247.9830,73.1590,23.5817,617.3148,-77.0837,623.4890,97.6694,57.4734,115.8888,57.6537,97.8157,56.9810,116.1043,57.0932,20.9430,3.3151,61.1510,8.9191,0.705493,0.102993,1.243978,0.152342,1.412372,0.241454,399.4272,54.7690,573.5210,108.1976,62.35,33.13,17775.86,3222.28,14559.52,2616.03,960.0741,134.9455,880.3490,115.6698,80.432783,40.234942
46,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,209,9,17,I,17,I-17,NT,100,10,Test,,0,0,uM,2023-02-09 16:56:54 +01:00,1,0,,3087,266.7070,68.7347,-62.0536,614.0058,-38.2379,613.6522,96.5474,56.6811,115.4279,56.8657,98.2246,56.8343,117.1428,56.8969,21.6743,3.0918,62.9801,7.9823,0.716467,0.102272,1.211403,0.121231,1.410765,0.249293,377.1634,52.1803,705.2594,152.1694,73.98,35.92,21113.06,4343.31,16388.26,3475.63,1099.9498,178.4854,973.8150,153.7453,85.678407,34.787300
5,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,224,10,8,J,8,J-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:27:50 +01:00,1,0,,2444,271.4858,73.0708,-64.5521,615.2178,-73.9486,616.0970,97.0571,56.3978,116.3001,56.4433,99.6273,57.1486,118.6118,57.2006,22.1292,3.3886,63.6602,8.4125,0.701339,0.109194,1.218917,0.120984,1.445340,0.274159,399.9545,51.5160,621.3247,126.1012,69.97,37.80,19044.65,3561.59,15129.48,2842.07,1014.5346,147.5445,909.7379,124.5230,76.266533,32.032598
36,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,225,10,9,J,9,J-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:30:42 +01:00,1,0,,2400,240.5851,65.3865,-34.0020,628.7175,-84.1105,634.3759,98.0219,56.9637,116.2151,56.9469,99.1278,57.2200,117.2320,57.2761,21.0627,3.2848,60.8952,8.1692,0.683005,0.105278,1.262131,0.136580,1.461025,0.282540,412.5223,53.4609,662.0657,150.7669,60.56,32.57,21133.55,4566.35,16566.62,3443.80,1092.5108,187.2815,978.2903,151.1346,95.287404,39.741638
42,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,226,10,10,J,10,J-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:33:34 +01:00,1,0,,2510,246.9265,76.5673,-28.9102,630.2711,-47.3987,640.3996,98.3489,56.6470,116.8157,56.7870,98.2772,56.5272,116.9899,56.4937,21.9577,3.8446,62.4730,9.5278,0.644037,0.115738,1.306092,0.173375,1.551355,0.354296,420.3753,57.1141,636.2275,152.4631,51.62,31.55,20498.61,4611.09,16215.54,3724.74,1058.3328,185.8281,953.6049,161.1196,92.954330,44.936180
