ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
46,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,209,9,17,I,17,I-17,NT,100,10,Test,,0,0,uM,2023-02-09 16:56:54 +01:00,1,0,,1016,255.7055,48.7050,-80.4269,609.4189,-36.5752,600.4051,95.9859,56.7087,114.6553,56.8505,97.4195,56.1683,115.9687,56.3221,21.3925,2.5333,62.1023,6.3320,0.712853,0.100448,1.214796,0.133705,1.420054,0.249558,369.7636,50.6596,683.6252,141.5830,64.35,8.64,20517.96,4131.53,15833.62,3129.42,1073.0604,167.6532,947.8105,145.6286,83.903028,26.797058
4,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,224,10,8,J,8,J-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:27:50 +01:00,1,0,,725,269.0911,46.5048,-78.8351,621.4495,-70.1864,612.8625,99.9514,55.6207,119.2587,55.7615,98.7678,58.1336,117.7978,58.4105,22.3224,2.6878,63.7650,5.6047,0.694449,0.110768,1.214975,0.109130,1.472062,0.285829,392.6201,51.9150,606.4057,103.8582,64.48,8.83,18482.01,3119.33,14643.88,2321.31,992.5835,125.3229,886.7278,106.2776,71.127273,19.039731
36,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,225,10,9,J,9,J-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 17:30:42 +01:00,1,0,,709,250.5203,43.9777,-4.9922,620.0897,-92.7415,626.0039,100.4067,55.3732,119.0493,55.2972,100.9256,56.9226,119.5259,56.9966,21.6340,2.4975,62.2989,5.4952,0.684983,0.104245,1.246978,0.114513,1.466188,0.273206,413.1891,54.9344,671.8929,117.7611,64.43,8.66,21114.91,3697.10,16384.48,2733.03,1097.4683,151.2016,973.4077,125.5666,86.913961,21.766626
42,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,226,10,10,J,10,J-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 17:33:34 +01:00,1,0,,624,277.9933,53.2396,-27.6075,639.7462,-60.3955,627.0017,100.9464,57.5304,120.6985,57.5205,99.1404,58.8657,119.0979,59.0152,23.5500,3.1151,66.5017,6.6137,0.643923,0.112336,1.286104,0.164076,1.569224,0.358533,424.2818,60.1817,665.9226,140.8911,63.63,8.47,21008.94,4365.18,16319.17,3494.69,1090.5752,179.7617,964.6854,162.0674,78.839853,24.363675
29,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,227,10,11,J,11,J-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 17:36:25 +01:00,1,0,,838,239.5847,43.0255,-7.7947,607.4995,-26.9935,631.0989,96.2581,56.9630,114.6266,57.0367,98.3407,58.2489,116.5357,58.4021,21.5199,2.6733,60.8418,5.3849,0.666075,0.119310,1.244773,0.116511,1.537175,0.355686,431.5487,58.0461,840.8071,162.6861,64.24,8.34,25574.80,5124.35,19782.77,4058.59,1278.7748,201.8666,1134.9666,184.4632,109.363677,26.852581
28,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,228,10,12,J,12,J-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 17:39:17 +01:00,1,0,,25,227.6529,62.3091,-11.5778,648.3746,-164.9752,489.0470,98.0550,52.5351,115.9737,53.7038,87.5632,55.7899,105.5595,56.6780,21.2301,2.8256,65.4523,10.6903,0.636889,0.134246,1.599524,0.585071,1.474176,0.347502,420.7794,74.2210,532.5050,159.9361,66.92,8.78,14689.15,4196.87,12124.40,3034.45,870.1426,199.6841,801.1106,171.8740,72.677077,38.305840
56,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,229,10,13,J,13,J-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 17:42:08 +01:00,1,0,,877,247.4732,43.4312,49.7981,614.9272,-35.4101,605.7944,98.2061,57.1429,116.6203,57.2122,97.2070,55.8282,115.6465,56.2373,21.5179,2.6423,61.3908,5.6133,0.686717,0.108606,1.223512,0.099852,1.476979,0.292686,425.0379,57.6413,772.6465,151.7826,64.26,8.41,24198.24,5162.74,18838.57,3840.94,1223.1003,204.8247,1079.1321,170.9081,100.085337,24.843016
37,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,230,10,14,J,14,J-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 17:45:00 +01:00,1,0,,441,229.6761,46.9725,-44.5413,629.3668,-152.7717,602.1938,94.8388,56.6450,112.5387,56.6118,95.3473,55.7846,113.2378,55.8633,20.7264,2.3734,59.2419,5.7856,0.681045,0.108917,1.234704,0.115427,1.484495,0.302936,486.3260,68.0643,478.8325,77.8757,62.69,8.26,13820.00,2202.40,11165.29,1752.20,808.6799,99.6247,736.1311,91.4212,63.377021,19.689164
7,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,231,10,15,J,15,J-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 17:47:51 +01:00,1,0,,396,250.2248,45.5122,116.0289,619.0948,-146.1935,547.4429,100.2531,57.9140,118.6587,58.0078,97.1952,56.2088,116.0539,56.4620,21.9827,2.6047,62.2048,5.9140,0.664436,0.106203,1.244347,0.118375,1.525983,0.307454,399.3938,56.4543,707.0783,145.1407,62.98,8.36,22582.24,4808.44,17201.65,3484.69,1143.8013,187.9534,1008.7136,163.6136,93.233396,26.762986
34,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,232,10,16,J,16,J-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 17:50:43 +01:00,1,0,,913,257.8797,47.6385,54.8316,602.1653,-93.1604,624.2016,98.8281,57.5164,117.8146,57.5374,99.3772,56.3566,118.1023,56.5966,22.1303,2.5732,62.8262,5.7002,0.674914,0.111114,1.235028,0.128947,1.506284,0.309302,433.9261,58.0060,498.5981,69.2053,64.53,8.50,15298.56,2258.13,12796.45,1874.99,860.4197,94.4706,798.6333,85.0586,61.738934,17.459797
43,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,233,10,17,J,17,J-17,NT,100,10,Test,,0,0,uM,2023-02-09 17:53:35 +01:00,1,0,,704,265.8288,48.9663,-51.7739,624.7694,-64.0244,592.9285,95.1153,56.9467,114.2760,57.2387,94.3297,57.8180,113.2492,57.9680,22.1187,2.7212,63.5441,6.1441,0.696031,0.106965,1.225091,0.146458,1.454652,0.274136,380.2863,51.2927,639.5704,116.8931,65.15,8.64,19728.15,3618.49,15328.80,2655.50,1042.4105,148.1660,923.4793,122.2966,77.175066,22.297940
33,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,248,11,8,K,8,K-08,NT,100,1,Test,,0,0,uM,2023-02-09 18:23:22 +01:00,1,0,,504,272.9512,51.3588,-53.4592,624.9056,-72.5742,611.4935,99.9227,58.3397,119.1448,58.3505,102.8445,55.7568,122.1459,56.0333,22.2964,2.8046,64.1507,6.1875,0.702455,0.103838,1.213501,0.102442,1.438276,0.269943,386.1259,45.3933,545.1233,82.6338,64.86,8.60,16801.68,2644.27,13553.11,1987.40,920.1675,107.3552,831.5519,91.5084,64.357783,19.605704
40,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,249,11,9,K,9,K-09,siCON1 ,100,2,Test,,0,0,uM,2023-02-09 18:20:31 +01:00,1,0,,632,256.2875,47.1696,-40.6539,609.0283,-143.4048,595.1241,96.5559,57.2061,115.4256,57.2595,101.2748,56.1608,120.0128,56.3091,21.6486,2.4545,63.0035,5.6713,0.697184,0.101600,1.250218,0.137466,1.443918,0.263820,384.3358,42.3532,547.3992,88.5011,64.71,8.46,17215.15,3013.68,13680.95,2159.19,935.0728,120.8217,839.7506,95.4682,69.989410,20.780122
47,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,250,11,10,K,10,K-10,siCON2,100,3,Test,,0,0,uM,2023-02-09 18:17:39 +01:00,1,0,,632,293.1831,54.7109,-44.4420,627.8563,-28.5877,642.7225,99.8403,57.5125,120.2655,57.7992,99.2839,55.3564,119.4641,55.5148,23.8468,3.0392,68.1193,6.5464,0.660065,0.108153,1.278701,0.152173,1.519667,0.311827,389.0134,44.0954,563.5191,97.1197,63.98,8.17,18882.69,3287.13,14317.69,2227.73,986.6873,126.4969,860.0017,102.7253,67.447816,21.400738
51,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,251,11,11,K,11,K-11,siLuc,100,4,Test,,0,0,uM,2023-02-09 18:14:47 +01:00,1,0,,1034,252.3104,43.7189,-85.0093,614.7022,-66.4176,651.8083,95.6750,56.8618,114.1496,56.9650,100.7349,56.8312,119.3974,57.0909,21.3335,2.3422,62.0612,5.3770,0.707789,0.099965,1.229421,0.123338,1.429701,0.241236,378.7045,42.9684,744.7181,136.1246,64.99,8.66,23711.89,4441.25,17482.40,3153.42,1183.3154,171.7105,1015.1017,142.6449,96.819547,25.488460
18,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,252,11,12,K,12,K-12,siPLK1,100,5,Test,,0,0,uM,2023-02-09 18:11:55 +01:00,1,0,,94,233.1241,73.3395,-18.5424,566.1837,-135.5478,669.0696,99.9082,60.1893,118.9546,60.9750,96.4151,56.4535,115.0384,56.0318,22.1125,3.5865,71.5471,16.4612,0.602458,0.127264,1.895447,0.891184,1.501778,0.298295,396.8351,49.2837,482.2563,130.8281,66.22,8.84,13872.42,4054.64,11546.97,2710.18,813.9679,187.6409,741.7947,140.2110,69.102517,39.194218
50,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,253,11,13,K,13,K-13,siDDX17,100,6,Test,,0,0,uM,2023-02-09 18:09:04 +01:00,1,0,,1422,254.5725,44.8699,30.1283,619.3006,-71.0886,626.3069,97.1804,57.2154,115.8567,57.2081,99.8367,56.5159,118.4324,56.5696,21.2436,2.3454,62.4536,6.1109,0.719231,0.097362,1.235658,0.179194,1.403109,0.230124,371.2045,43.4065,781.7951,137.5250,64.54,8.88,24991.71,4891.89,18575.68,3522.08,1237.9211,186.4895,1057.3425,151.3223,101.446469,28.261226
55,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,254,11,14,K,14,K-14,siSETX,100,7,Test,,0,0,uM,2023-02-09 18:06:12 +01:00,1,0,,820,257.6868,52.3688,7.3073,621.3957,2.9640,598.1365,100.2019,56.4747,118.7919,56.5277,97.4793,56.7655,116.2046,57.0096,21.3757,2.5947,62.1614,6.3614,0.716964,0.095766,1.210305,0.113134,1.407590,0.222933,415.2825,51.6136,458.4887,70.1144,64.59,8.79,14066.39,2075.63,10976.88,1546.80,803.6334,91.3707,709.5062,76.8894,57.392714,17.180804
10,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,255,11,15,K,15,K-15,siMSH3,100,8,Test,,0,0,uM,2023-02-09 18:03:20 +01:00,1,0,,706,266.5888,42.5369,21.9739,613.7475,-39.3519,649.2973,98.0289,57.3972,117.0879,57.7674,97.6925,57.2845,116.7719,57.2623,22.1180,2.3129,63.5339,5.3593,0.697170,0.091950,1.215071,0.101065,1.451397,0.227375,360.1540,43.2733,735.3701,138.8669,63.51,8.30,24487.31,4917.95,17844.46,3674.78,1201.0140,186.8356,1018.9072,157.6203,93.925999,23.338765
53,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,256,11,16,K,16,K-16,siTHOC1,100,9,Test,,0,0,uM,2023-02-09 18:00:29 +01:00,1,0,,1032,274.3232,53.4155,-42.3427,623.4379,-73.5064,611.8349,97.2126,57.3257,116.4086,57.4262,97.5796,57.3067,116.7472,57.5241,21.8132,2.5159,63.8988,6.0978,0.733559,0.092504,1.198959,0.099274,1.369087,0.205992,385.5213,43.6306,480.7368,65.2374,64.58,8.38,15295.86,2266.43,12537.63,1763.85,851.1896,93.9602,779.1056,82.5140,58.050734,15.971943
60,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,257,11,17,K,17,K-17,NT,100,10,Test,,0,0,uM,2023-02-09 17:57:37 +01:00,1,0,,782,267.9579,48.4523,-94.1280,603.4623,-53.5941,654.0046,93.1950,57.3221,112.4256,57.3349,100.5026,56.3740,119.3104,56.4579,21.7209,2.4396,63.4009,6.0283,0.724927,0.097004,1.206545,0.111063,1.397076,0.226096,356.4831,41.9188,584.6986,91.8380,64.10,8.87,18354.96,2921.51,14299.19,2219.70,976.2151,113.5608,865.2105,95.3617,71.097977,18.739582
