ID,MeasurementTitle,PlateName,WellID,Row,Column,RowName,ColumnName,WellName,Compound,Dose,GraphSeriesNo,ControlType,CellName,SampleVolume,ReagentVolume,Unit,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuclei) Area (AVG),[Cell] (Nuclei) Area (SD),[Cell] (Nuclei) X-CoordinateInWell (AVG),[Cell] (Nuclei) X-CoordinateInWell (SD),[Cell] (Nuclei) Y-CoordinateInWell (AVG),[Cell] (Nuclei) Y-CoordinateInWell (SD),[Cell] (Nuclei) MinX (AVG),[Cell] (Nuclei) MinX (SD),[Cell] (Nuclei) MaxX (AVG),[Cell] (Nuclei) MaxX (SD),[Cell] (Nuclei) MinY (AVG),[Cell] (Nuclei) MinY (SD),[Cell] (Nuclei) MaxY (AVG),[Cell] (Nuclei) MaxY (SD),[Cell] (Nuclei) Diameter (AVG),[Cell] (Nuclei) Diameter (SD),[Cell] (Nuclei) Circumference (AVG),[Cell] (Nuclei) Circumference (SD),[Cell] (Nuclei) Circularity (AVG),[Cell] (Nuclei) Circularity (SD),[Cell] (Nuclei) Compactness (AVG),[Cell] (Nuclei) Compactness (SD),[Cell] (Nuclei) Anisometry (AVG),[Cell] (Nuclei) Anisometry (SD),[Cell] (Nuclei) MeanIntensity CH1 (AVG),[Cell] (Nuclei) MeanIntensity CH1 (SD),[Cell] (Nuclei) MeanIntensity CH2 (AVG),[Cell] (Nuclei) MeanIntensity CH2 (SD),[Cell] (Foci (Nuclei)) COUNT (AVG),[Cell] (Foci (Nuclei)) COUNT (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) TotalIntensity CH2 MEDIAN (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 AVG (SD),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (AVG),[Cell] (Foci (Nuclei)) MeanIntensity CH2 MEDIAN (SD),[Cell] Focci intensity norm (AVG),[Cell] Focci intensity norm (SD)
35,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,177,8,9,H,9,H-09,siCON1 ,0,2,Test,,0,0,uM,2023-02-09 16:31:10 +01:00,1,0,,18,123.8364,43.7174,180.4969,606.3613,-95.1762,561.4641,108.9715,67.2308,121.1846,67.4672,88.0178,65.6744,102.6734,65.2091,16.1526,2.8908,46.4680,10.3701,0.586037,0.071843,1.433776,0.219572,1.630205,0.232147,576.6106,71.9958,954.6415,124.5754,14.56,6.87,26505.25,8174.18,21084.25,7818.04,1274.4574,281.5974,1144.1891,291.0358,251.191410,156.058644
14,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,178,8,10,H,10,H-10,siCON2,0,3,Test,,0,0,uM,2023-02-09 16:34:01 +01:00,1,0,,24,120.1013,28.8951,-298.8841,498.7282,-100.0086,705.7193,122.2472,63.0540,137.1723,62.5157,105.5800,54.8341,118.4800,54.1363,17.6306,3.5593,48.0643,7.6052,0.502894,0.097615,1.555558,0.232859,1.979738,0.582776,571.6479,90.7162,918.9171,159.5649,10.96,5.71,24535.58,11414.15,17644.81,7414.79,1151.9565,352.0036,1026.4696,329.5616,218.980987,130.999427
26,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,179,8,11,H,11,H-11,siLuc,0,4,Test,,0,0,uM,2023-02-09 16:36:53 +01:00,1,0,,18,128.2041,40.2833,-464.8623,540.5164,-299.6156,557.8719,97.4649,52.8142,111.1866,52.2063,113.1383,54.7283,127.3091,54.0807,16.6258,2.7973,48.2114,6.9382,0.582441,0.112727,1.516272,0.298958,1.648417,0.353420,532.3750,95.8383,977.1586,179.7032,9.11,6.31,29563.05,12145.82,24526.06,14206.52,1337.0387,264.2717,1228.7573,303.4051,255.172644,143.859959
23,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,180,8,12,H,12,H-12,siPLK1,0,5,Test,,0,0,uM,2023-02-09 16:39:44 +01:00,1,0,,239,125.7478,55.9285,-113.7080,689.9164,-18.0994,631.4915,109.4828,50.7903,123.2845,50.7365,100.6607,55.7456,115.2789,55.6082,17.0300,4.2899,53.7145,16.2910,0.535536,0.132622,1.959321,0.618244,1.638868,0.494691,671.3026,118.7998,311.2062,119.1388,1.97,3.46,7217.21,10327.02,6948.87,10140.98,411.2248,424.4025,407.6112,423.0591,64.747549,98.682427
9,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,181,8,13,H,13,H-13,siDDX17,0,6,Test,,0,0,uM,2023-02-09 16:42:35 +01:00,1,0,,7,123.4993,24.5092,-206.5894,642.3800,287.1066,521.8259,100.7577,73.7013,114.8591,72.5358,108.3472,73.9002,121.2787,72.1459,16.0372,2.3126,45.6416,6.9857,0.613269,0.106123,1.345888,0.157376,1.569680,0.232729,539.1177,62.9590,920.6349,297.1495,14.86,7.56,25106.99,7710.78,21380.50,7412.65,1180.5870,300.4263,1080.5572,261.3261,214.497313,85.984358
22,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,182,8,14,H,14,H-14,siSETX,0,7,Test,,0,0,uM,2023-02-09 16:45:27 +01:00,1,0,,49,114.7215,28.8347,-7.6031,703.2764,77.8306,627.5547,124.2432,47.6567,137.7113,48.1318,102.2971,51.8271,115.2022,51.7705,16.0248,3.1113,44.6097,8.9364,0.580850,0.124555,1.409065,0.416529,1.716667,0.416398,590.9797,92.4150,745.0900,171.0503,15.04,8.02,18826.21,5074.61,15307.19,3848.65,1025.8645,172.0107,958.4992,150.2661,173.455674,60.391343
21,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,183,8,15,H,15,H-15,siMSH3,0,8,Test,,0,0,uM,2023-02-09 16:48:19 +01:00,1,0,,11,115.7057,52.7367,209.8344,734.5817,-421.8437,445.1571,150.8377,45.1348,164.6019,46.6574,120.5271,64.8213,134.0464,64.8047,17.0122,4.0493,46.8504,13.3014,0.491651,0.116671,1.599166,0.307053,1.976101,0.446405,509.9367,103.9480,942.1291,226.5991,10.00,9.00,25861.81,9759.92,22241.45,10107.22,1276.2991,335.5721,1172.8624,355.8689,255.274910,117.451994
32,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,184,8,16,H,16,H-16,siTHOC1,0,9,Test,,0,0,uM,2023-02-09 16:51:10 +01:00,1,0,,18,133.5253,31.8820,-68.4385,609.3219,53.9657,726.1033,122.3580,47.7840,136.9657,48.4448,95.0822,44.3318,108.4088,42.8034,17.0489,2.2975,47.9090,6.7618,0.582010,0.106056,1.395987,0.162455,1.701510,0.381272,561.9823,104.6763,815.5380,135.1527,16.89,13.41,21697.66,5764.11,18957.03,5509.27,1103.6801,213.5834,1026.0514,179.2007,171.635008,66.621720
58,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,185,8,17,H,17,H-17,NT,0,10,Test,,0,0,uM,2023-02-09 16:54:02 +01:00,1,0,,23,136.5137,61.6566,-65.1640,734.6032,-73.5308,516.8957,130.9873,60.4738,145.4649,59.0763,91.2980,37.7802,105.0728,37.6067,16.7115,4.1856,49.6430,13.0696,0.606956,0.126546,1.505129,0.246593,1.687392,0.528531,568.8429,96.7159,877.6421,200.3499,20.48,14.08,25613.39,6657.88,20509.04,5867.73,1263.9673,219.7928,1150.0891,191.5962,221.978939,101.726371
39,Aurora 384_jd foci siRNA SP TP-JD035_20230209_152834,TP-JD035,200,9,8,I,8,I-08,NT,100,1,Test,,0,0,uM,2023-02-09 17:23:50 +01:00,1,0,,3,209.4078,89.3002,-226.7717,884.2109,150.7501,782.1452,129.8534,53.6678,148.6041,49.6563,68.5368,27.5802,84.5574,26.5547,20.6753,5.3596,59.5719,18.2747,0.607063,0.082131,1.368423,0.242853,1.466341,0.366762,629.8192,33.5192,754.1231,173.3130,49.33,31.94,20393.83,3472.15,16209.67,3326.29,1095.9204,177.7794,967.9454,128.3030,107.237294,36.147801
